title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 010C 06 S316,CI 010C 06 S316,CI010C06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.149,0.149,3.79,0.379,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,11.4661,11.4661,Reference,Reference,13.47,13.47,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,9.3E-05
CI 010C 07 M,CI 010C 07 M,CI010C07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.5,1.5,0.263,2.63,0.0268,0.268,26.79,267.9,0.15,0.15,0.0263,0.263,0.00268,0.0268,2.679,26.79,0.163,0.163,4.14,0.414,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,12.8421,12.8421,Reference,Reference,14.84,14.84,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001006
CI 010C 07 S,CI 010C 07 S,CI010C07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.163,0.163,4.14,0.414,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,13.3772,13.3772,Reference,Reference,15.38,15.38,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001062
CI 010C 07 S316,CI 010C 07 S316,CI010C07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.163,0.163,4.14,0.414,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,13.3772,13.3772,Reference,Reference,15.38,15.38,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001062
CI 010C 08 M,CI 010C 08 M,CI010C08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,16.0526,16.0526,Reference,Reference,18.05,18.05,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001224
CI 010C 08 S,CI 010C 08 S,CI010C08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,1,1,0.175,1.75,0.0179,0.179,17.86,178.6,0.1,0.1,0.0175,0.175,0.00179,0.0179,1.786,17.86,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,16.0526,16.0526,Reference,Reference,18.05,18.05,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001247
CI 010C 08 S316,CI 010C 08 S316,CI010C08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,1,1,0.175,1.75,0.0179,0.179,17.86,178.6,0.1,0.1,0.0175,0.175,0.00179,0.0179,1.786,17.86,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,16.0526,16.0526,Reference,Reference,18.05,18.05,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001247
CI 010C 09 M,CI 010C 09 M,CI010C09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,1.1,1.1,0.193,1.93,0.0196,0.196,19.64,196.4,0.11,0.11,0.0193,0.193,0.00196,0.0196,1.964,19.64,0.218,0.218,5.54,0.554,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,17.5119,17.5119,Reference,Reference,19.51,19.51,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001323
CI 010C 09 S,CI 010C 09 S,CI010C09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.9,0.9,0.158,1.58,0.0161,0.161,16.07,160.7,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.607,16.07,0.218,0.218,5.54,0.554,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,17.8362,17.8362,Reference,Reference,19.84,19.84,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.000137
CI 010C 09 S316,CI 010C 09 S316,CI010C09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.9,0.9,0.158,1.58,0.0161,0.161,16.07,160.7,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.607,16.07,0.218,0.218,5.54,0.554,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,17.8362,17.8362,Reference,Reference,19.84,19.84,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.000137
CI 010C 10 M,CI 010C 10 M,CI010C10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.9,0.9,0.158,1.58,0.0161,0.161,16.07,160.7,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.607,16.07,0.246,0.246,6.25,0.625,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,21.4035,21.4035,Reference,Reference,23.4,23.4,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001587
CI 010C 10 S,CI 010C 10 S,CI010C10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.077,0.077,1.96,0.196,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.75,0.75,0.131,1.31,0.0134,0.134,13.39,133.9,0.075,0.075,0.0131,0.131,0.00134,0.0134,1.339,13.39,0.246,0.246,6.25,0.625,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.583,0.583,2.59,0.264,264.45,Squared,Factory Option,21.4,21.4,Reference,Reference,23.4,23.4,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.00016
CI 010C 10 S316,CI 010C 10 S316,CI010C10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.077,0.077,1.96,0.196,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.7,0.7,0.123,1.23,0.0125,0.125,12.5,125,0.07,0.07,0.0123,0.123,0.00125,0.0125,1.25,12.5,0.246,0.246,6.25,0.625,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,22.9323,22.9323,Reference,Reference,24.93,24.93,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001722
CI 010D 01 M,CI 010D 01 M,CI010D01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.067,0.067,1.7,0.17,0.01,0.01,0.25,0.025,Music Wire,MW,0.6,0.6,2.67,0.272,272.16,Squared,Factory Option,3.5217,3.5217,Reference,Reference,5.52,5.52,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,4.47E-05
CI 010D 01 S,CI 010D 01 S,CI010D01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,2.67,2.67,0.468,4.68,0.0477,0.477,47.68,476.8,0.267,0.267,0.0468,0.468,0.00477,0.0477,4.768,47.68,0.067,0.067,1.7,0.17,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,3.4783,3.4783,Reference,Reference,5.48,5.48,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,4.52E-05
CI 010D 01 S316,CI 010D 01 S316,CI010D01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,2.67,2.67,0.468,4.68,0.0477,0.477,47.68,476.8,0.267,0.267,0.0468,0.468,0.00477,0.0477,4.768,47.68,0.067,0.067,1.7,0.17,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,3.4783,3.4783,Reference,Reference,5.48,5.48,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,4.52E-05
CI 010D 02 M,CI 010D 02 M,CI010D02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.5,2.5,0.438,4.38,0.0446,0.446,44.65,446.5,0.25,0.25,0.0438,0.438,0.00446,0.0446,4.465,44.65,0.077,0.077,1.96,0.196,0.01,0.01,0.25,0.025,Music Wire,MW,0.6,0.6,2.67,0.272,272.16,Squared,Factory Option,4.5078,4.5078,Reference,Reference,6.51,6.51,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,5.27E-05
CI 010D 02 S,CI 010D 02 S,CI010D02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.1,2.1,0.368,3.68,0.0375,0.375,37.5,375,0.21,0.21,0.0368,0.368,0.00375,0.0375,3.75,37.5,0.077,0.077,1.96,0.196,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,4.4721,4.4721,Reference,Reference,6.47,6.47,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,5.34E-05
CI 010D 02 S316,CI 010D 02 S316,CI010D02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.1,2.1,0.368,3.68,0.0375,0.375,37.5,375,0.21,0.21,0.0368,0.368,0.00375,0.0375,3.75,37.5,0.077,0.077,1.96,0.196,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,4.4721,4.4721,Reference,Reference,6.47,6.47,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,5.34E-05
CI 010D 03 M,CI 010D 03 M,CI010D03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.1,2.1,0.368,3.68,0.0375,0.375,37.5,375,0.21,0.21,0.0368,0.368,0.00375,0.0375,3.75,37.5,0.087,0.087,2.21,0.221,0.01,0.01,0.25,0.025,Music Wire,MW,0.6,0.6,2.67,0.272,272.16,Squared,Factory Option,5.3665,5.3665,Reference,Reference,7.37,7.37,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,5.97E-05
CI 010D 03 S,CI 010D 03 S,CI010D03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.087,0.087,2.21,0.221,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,5.5243,5.5243,Reference,Reference,7.52,7.52,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,6.21E-05
CI 010D 03 S316,CI 010D 03 S316,CI010D03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.087,0.087,2.21,0.221,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,5.5243,5.5243,Reference,Reference,7.52,7.52,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,6.21E-05
CI 010D 04 M,CI 010D 04 M,CI010D04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.098,0.098,2.49,0.249,0.01,0.01,0.25,0.025,Music Wire,MW,0.6,0.6,2.67,0.272,272.16,Squared,Factory Option,6.6292,6.6292,Reference,Reference,8.63,8.63,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,6.99E-05
CI 010D 04 S,CI 010D 04 S,CI010D04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.098,0.098,2.49,0.249,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,6.7081,6.7081,Reference,Reference,8.71,8.71,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,7.19E-05
CI 010D 04 S316,CI 010D 04 S316,CI010D04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.098,0.098,2.49,0.249,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,6.7081,6.7081,Reference,Reference,8.71,8.71,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,7.19E-05
CI 010D 05 M,CI 010D 05 M,CI010D05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.5,1.5,0.263,2.63,0.0268,0.268,26.79,267.9,0.15,0.15,0.0263,0.263,0.00268,0.0268,2.679,26.79,0.108,0.108,2.74,0.274,0.01,0.01,0.25,0.025,Music Wire,MW,0.6,0.6,2.67,0.272,272.16,Squared,Factory Option,7.5131,7.5131,Reference,Reference,9.51,9.51,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,7.71E-05
CI 010D 05 S,CI 010D 05 S,CI010D05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.108,0.108,2.74,0.274,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,7.8261,7.8261,Reference,Reference,9.83,9.83,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,8.11E-05
CI 010D 05 S316,CI 010D 05 S316,CI010D05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.092,0.092,2.34,0.234,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.108,0.108,2.74,0.274,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.4998,0.5,2.22,0.227,226.71,Squared,Factory Option,7.8261,7.8261,Reference,Reference,9.83,9.83,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1,0.1,2.54,0.254,Reference,Reference,Reference,Reference,,8.11E-05
