title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 032C 03 S,LC 032C 03 S,LC032C03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,35.8,35.8,6.27,62.7,0.6393,6.393,639.32,6393.2,3.58,3.58,0.627,6.27,0.06393,0.6393,63.932,639.32,0.201,0.201,5.11,0.511,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,4.0685,4.0685,Reference,Reference,6.07,6.07,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0009708
LC 032C 03 S316,LC 032C 03 S316,LC032C03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,35.8,35.8,6.27,62.7,0.6393,6.393,639.32,6393.2,3.58,3.58,0.627,6.27,0.06393,0.6393,63.932,639.32,0.201,0.201,5.11,0.511,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,4.0685,4.0685,Reference,Reference,6.07,6.07,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0009708
LC 032C 04 M,LC 032C 04 M,LC032C04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,36,36,6.305,63.05,0.6429,6.429,642.89,6428.9,3.6,3.6,0.6305,6.305,0.06429,0.6429,64.289,642.89,0.225,0.225,5.72,0.572,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,4.8551,4.8551,Reference,Reference,6.86,6.86,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0010762
LC 032C 04 S,LC 032C 04 S,LC032C04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,0.225,0.225,5.72,0.572,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,4.8551,4.8551,Reference,Reference,6.86,6.86,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0010967
LC 032C 04 S316,LC 032C 04 S316,LC032C04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,0.225,0.225,5.72,0.572,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,4.8551,4.8551,Reference,Reference,6.86,6.86,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0010967
LC 032C 05 M,LC 032C 05 M,LC032C05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,32,32,5.604,56.04,0.5715,5.715,571.46,5714.6,3.2,3.2,0.5604,5.604,0.05715,0.5715,57.146,571.46,0.249,0.249,6.33,0.633,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,5.4619,5.4619,Reference,Reference,7.46,7.46,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0011715
LC 032C 05 S,LC 032C 05 S,LC032C05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,26.7,26.7,4.676,46.76,0.4768,4.768,476.81,4768.1,2.67,2.67,0.4676,4.676,0.04768,0.4768,47.681,476.81,0.249,0.249,6.33,0.633,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,5.4551,5.4551,Reference,Reference,7.46,7.46,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0011927
LC 032C 05 S316,LC 032C 05 S316,LC032C05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,26.7,26.7,4.676,46.76,0.4768,4.768,476.81,4768.1,2.67,2.67,0.4676,4.676,0.04768,0.4768,47.681,476.81,0.249,0.249,6.33,0.633,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,5.4551,5.4551,Reference,Reference,7.46,7.46,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0011927
LC 032C 06 M,LC 032C 06 M,LC032C06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,28,28,4.904,49.04,0.5,5,500.02,5000.2,2.8,2.8,0.4904,4.904,0.05,0.5,50.002,500.02,0.273,0.273,6.93,0.693,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,6.2422,6.2422,Reference,Reference,8.24,8.24,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.001294
LC 032C 06 S,LC 032C 06 S,LC032C06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,23.3,23.3,4.081,40.81,0.4161,4.161,416.09,4160.9,2.33,2.33,0.4081,4.081,0.04161,0.4161,41.609,416.09,0.273,0.273,6.93,0.693,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,6.2512,6.2512,Reference,Reference,8.25,8.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.00132
LC 032C 06 S316,LC 032C 06 S316,LC032C06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,23.3,23.3,4.081,40.81,0.4161,4.161,416.09,4160.9,2.33,2.33,0.4081,4.081,0.04161,0.4161,41.609,416.09,0.273,0.273,6.93,0.693,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,6.2512,6.2512,Reference,Reference,8.25,8.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.00132
LC 032C 07 M,LC 032C 07 M,LC032C07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,0.297,0.297,7.54,0.754,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,6.9913,6.9913,Reference,Reference,8.99,8.99,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0014116
LC 032C 07 S,LC 032C 07 S,LC032C07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,0.297,0.297,7.54,0.754,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,7.0025,7.0025,Reference,Reference,9,9,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0014402
LC 032C 07 S316,LC 032C 07 S316,LC032C07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,0.297,0.297,7.54,0.754,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,7.0025,7.0025,Reference,Reference,9,9,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0014402
LC 032C 08 M,LC 032C 08 M,LC032C08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,22,22,3.853,38.53,0.3929,3.929,392.88,3928.8,2.2,2.2,0.3853,3.853,0.03929,0.3929,39.288,392.88,0.329,0.329,8.36,0.836,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,7.9447,7.9447,Reference,Reference,9.94,9.94,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0015612
LC 032C 08 S,LC 032C 08 S,LC032C08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,18.3,18.3,3.205,32.05,0.3268,3.268,326.8,3268,1.83,1.83,0.3205,3.205,0.03268,0.3268,32.68,326.8,0.329,0.329,8.36,0.836,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,7.9591,7.9591,Reference,Reference,9.96,9.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0015933
LC 032C 08 S316,LC 032C 08 S316,LC032C08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,18.3,18.3,3.205,32.05,0.3268,3.268,326.8,3268,1.83,1.83,0.3205,3.205,0.03268,0.3268,32.68,326.8,0.329,0.329,8.36,0.836,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,7.9591,7.9591,Reference,Reference,9.96,9.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0015933
LC 032C 09 M,LC 032C 09 M,LC032C09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,2,2,0.3503,3.503,0.03572,0.3572,35.716,357.16,0.353,0.353,8.97,0.897,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,8.7391,8.7391,Reference,Reference,10.74,10.74,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.001686
LC 032C 09 S,LC 032C 09 S,LC032C09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,16.7,16.7,2.925,29.25,0.2982,2.982,298.23,2982.3,1.67,1.67,0.2925,2.925,0.02982,0.2982,29.823,298.23,0.353,0.353,8.97,0.897,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,8.7217,8.7217,Reference,Reference,10.72,10.72,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0017153
LC 032C 09 S316,LC 032C 09 S316,LC032C09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,16.7,16.7,2.925,29.25,0.2982,2.982,298.23,2982.3,1.67,1.67,0.2925,2.925,0.02982,0.2982,29.823,298.23,0.353,0.353,8.97,0.897,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,8.7217,8.7217,Reference,Reference,10.72,10.72,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0017153
LC 032C 10 M,LC 032C 10 M,LC032C10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,0.369,0.369,9.37,0.937,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,9.1991,9.1991,Reference,Reference,11.2,11.2,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0017582
LC 032C 10 S,LC 032C 10 S,LC032C10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.369,0.369,9.37,0.937,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,9.2185,9.2185,Reference,Reference,11.22,11.22,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0017948
LC 032C 10 S316,LC 032C 10 S316,LC032C10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.369,0.369,9.37,0.937,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,9.2185,9.2185,Reference,Reference,11.22,11.22,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.0017948
LC 032C 11 M,LC 032C 11 M,LC032C11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,17.5,17.5,3.065,30.65,0.3125,3.125,312.52,3125.2,1.75,1.75,0.3065,3.065,0.03125,0.3125,31.252,312.52,0.393,0.393,9.98,0.998,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,9.9876,9.9876,Reference,Reference,11.99,11.99,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.001882
LC 032C 11 S,LC 032C 11 S,LC032C11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,14.6,14.6,2.557,25.57,0.2607,2.607,260.73,2607.3,1.46,1.46,0.2557,2.557,0.02607,0.2607,26.073,260.73,0.393,0.393,9.98,0.998,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,9.9762,9.9762,Reference,Reference,11.98,11.98,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.001916
LC 032C 11 S316,LC 032C 11 S316,LC032C11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,14.6,14.6,2.557,25.57,0.2607,2.607,260.73,2607.3,1.46,1.46,0.2557,2.557,0.02607,0.2607,26.073,260.73,0.393,0.393,9.98,0.998,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,9.9762,9.9762,Reference,Reference,11.98,11.98,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.001916
LC 032C 12 M,LC 032C 12 M,LC032C12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,16,16,2.802,28.02,0.2857,2.857,285.73,2857.3,1.6,1.6,0.2802,2.802,0.02857,0.2857,28.573,285.73,0.425,0.425,10.8,1.08,0.032,0.032,0.81,0.081,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,10.9239,10.9239,Reference,Reference,12.92,12.92,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.002029
LC 032C 12 S,LC 032C 12 S,LC032C12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.168,0.168,4.27,0.427,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,13.3,13.3,2.329,23.29,0.2375,2.375,237.51,2375.1,1.33,1.33,0.2329,2.329,0.02375,0.2375,23.751,237.51,0.425,0.425,10.8,1.08,0.032,0.032,0.81,0.081,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,10.951,10.951,Reference,Reference,12.95,12.95,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.176,0.176,4.47,0.447,Reference,Reference,Reference,Reference,,0.002072
