title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CIM032ZU 04S,CIM032ZU 04S,CIM032ZU04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.076,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.087,0.087,2.2,0.22,0.039,0.039,1,0.1,MIN,MIN,MIN,MIN,0.343,0.343,8.7,0.87,0.017,0.017,0.43,0.043,10.079,10.079,1.765,17.65,0.18,1.8,179.99,1799.9,1.008,1.008,0.1765,1.765,0.018,0.18,18.001,180.01,0.195,0.195,4.95,0.495,0.013,0.013,0.32,0.032,Stainless Steel,SS,1.506,1.506,6.7,0.683,683.12,Squared,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.05,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,0.000107
CIM032ZU 05S,CIM032ZU 05S,CIM032ZU05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.076,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.087,0.087,2.2,0.22,0.039,0.039,1,0.1,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.025,0.025,0.64,0.064,6.81,6.81,1.193,11.93,0.1216,1.216,121.61,1216.1,0.681,0.681,0.1193,1.193,0.01216,0.1216,12.161,121.61,0.271,0.271,6.88,0.688,0.013,0.013,0.32,0.032,Stainless Steel,SS,1.506,1.506,6.7,0.683,683.12,Squared,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.05,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,0.000152
CIM040BC 01M,CIM040BC 01M,CIM040BC01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.138,0.138,3.5,0.35,0.007,0.007,0.18,0.018,53.993,53.993,9.456,94.56,0.9642,9.642,964.21,9642.1,5.399,5.399,0.9455,9.455,0.09642,0.9642,96.415,964.15,0.102,0.102,2.59,0.259,0.016,0.016,0.4,0.04,Music Wire,MW,2.164,2.164,9.63,0.982,981.59,Squared,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000079
CIM040BC 01S,CIM040BC 01S,CIM040BC01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.138,0.138,3.5,0.35,0.007,0.007,0.18,0.018,44.994,44.994,7.88,78.8,0.8035,8.035,803.5,8035,4.499,4.499,0.7879,7.879,0.08034,0.8034,80.343,803.43,0.102,0.102,2.59,0.259,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.803,1.803,8.02,0.818,817.84,Squared,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.00008
CIM040BC 02M,CIM040BC 02M,CIM040BC02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.197,0.197,5,0.5,0.01,0.01,0.25,0.025,34.359,34.359,6.017,60.17,0.6136,6.136,613.58,6135.8,3.436,3.436,0.6018,6.018,0.06136,0.6136,61.36,613.6,0.134,0.134,3.4,0.34,0.016,0.016,0.4,0.04,Music Wire,MW,2.164,2.164,9.63,0.982,981.59,Squared,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000108
CIM040BC 02S,CIM040BC 02S,CIM040BC02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.197,0.197,5,0.5,0.01,0.01,0.25,0.025,28.633,28.633,5.015,50.15,0.5113,5.113,511.33,5113.3,2.863,2.863,0.5014,5.014,0.05113,0.5113,51.127,511.27,0.134,0.134,3.4,0.34,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.803,1.803,8.02,0.818,817.84,Squared,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000109
CIM040BC 03M,CIM040BC 03M,CIM040BC03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.276,0.276,7,0.7,0.014,0.014,0.36,0.036,22.233,22.233,3.894,38.94,0.397,3.97,397.04,3970.4,2.223,2.223,0.3893,3.893,0.0397,0.397,39.698,396.98,0.181,0.181,4.6,0.46,0.016,0.016,0.4,0.04,Music Wire,MW,2.164,2.164,9.63,0.982,981.59,Squared,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000151
CIM040BC 03S,CIM040BC 03S,CIM040BC03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.276,0.276,7,0.7,0.014,0.014,0.36,0.036,18.527,18.527,3.245,32.45,0.3309,3.309,330.86,3308.6,1.853,1.853,0.3245,3.245,0.03309,0.3309,33.091,330.91,0.181,0.181,4.6,0.46,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.803,1.803,8.02,0.818,817.84,Squared,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000152
CIM040BC 04M,CIM040BC 04M,CIM040BC04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.394,0.394,10,1,0.02,0.02,0.51,0.051,15.118,15.118,2.648,26.48,0.27,2.7,269.98,2699.8,1.512,1.512,0.2648,2.648,0.027,0.27,27.001,270.01,0.244,0.244,6.2,0.62,0.016,0.016,0.4,0.04,Music Wire,MW,2.164,2.164,9.63,0.982,981.59,Squared,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000208
CIM040BC 04S,CIM040BC 04S,CIM040BC04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.394,0.394,10,1,0.02,0.02,0.51,0.051,12.598,12.598,2.206,22.06,0.225,2.25,224.98,2249.8,1.26,1.26,0.2207,2.207,0.0225,0.225,22.501,225.01,0.244,0.244,6.2,0.62,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.803,1.803,8.02,0.818,817.84,Squared,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.00021
CIM040BC 05M,CIM040BC 05M,CIM040BC05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.551,0.551,14,1.4,0.028,0.028,0.71,0.071,10.215,10.215,1.789,17.89,0.1824,1.824,182.42,1824.2,1.021,1.021,0.1788,1.788,0.01823,0.1823,18.233,182.33,0.339,0.339,8.61,0.861,0.016,0.016,0.4,0.04,Music Wire,MW,2.164,2.164,9.63,0.982,981.59,Squared,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000295
CIM040BC 05S,CIM040BC 05S,CIM040BC05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.11,0.11,2.8,0.28,0.051,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.551,0.551,14,1.4,0.028,0.028,0.71,0.071,8.512,8.512,1.491,14.91,0.152,1.52,152.01,1520.1,0.851,0.851,0.149,1.49,0.0152,0.152,15.197,151.97,0.339,0.339,8.61,0.861,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.803,1.803,8.02,0.818,817.84,Squared,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.063,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000297
CIM040CD 01M,CIM040CD 01M,CIM040CD01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.169,0.169,4.3,0.43,0.008,0.008,0.2,0.02,27.645,27.645,4.842,48.42,0.4937,4.937,493.68,4936.8,2.764,2.764,0.4841,4.841,0.04936,0.4936,49.36,493.6,0.102,0.102,2.59,0.259,0.016,0.016,0.4,0.04,Music Wire,MW,2.038,2.038,9.07,0.924,924.44,Squared,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000099
CIM040CD 01S,CIM040CD 01S,CIM040CD01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.169,0.169,4.3,0.43,0.008,0.008,0.2,0.02,23.037,23.037,4.035,40.35,0.4114,4.114,411.39,4113.9,2.304,2.304,0.4035,4.035,0.04114,0.4114,41.145,411.45,0.102,0.102,2.59,0.259,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.698,1.698,7.55,0.77,770.21,Squared,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000099
CIM040CD 02M,CIM040CD 02M,CIM040CD02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.248,0.248,6.3,0.63,0.012,0.012,0.3,0.03,17.592,17.592,3.081,30.81,0.3142,3.142,314.16,3141.6,1.759,1.759,0.3081,3.081,0.03141,0.3141,31.412,314.12,0.134,0.134,3.4,0.34,0.016,0.016,0.4,0.04,Music Wire,MW,2.038,2.038,9.07,0.924,924.44,Squared,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000135
CIM040CD 02S,CIM040CD 02S,CIM040CD02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.248,0.248,6.3,0.63,0.012,0.012,0.3,0.03,14.66,14.66,2.567,25.67,0.2618,2.618,261.8,2618,1.466,1.466,0.2567,2.567,0.02618,0.2618,26.18,261.8,0.134,0.134,3.4,0.34,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.698,1.698,7.55,0.77,770.21,Squared,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000136
CIM040CD 03M,CIM040CD 03M,CIM040CD03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.358,0.358,9.1,0.91,0.018,0.018,0.46,0.046,11.383,11.383,1.994,19.94,0.2033,2.033,203.28,2032.8,1.138,1.138,0.1993,1.993,0.02032,0.2032,20.322,203.22,0.181,0.181,4.6,0.46,0.016,0.016,0.4,0.04,Music Wire,MW,2.038,2.038,9.07,0.924,924.44,Squared,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000189
CIM040CD 03S,CIM040CD 03S,CIM040CD03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.358,0.358,9.1,0.91,0.018,0.018,0.46,0.046,9.486,9.486,1.661,16.61,0.1694,1.694,169.4,1694,0.949,0.949,0.1662,1.662,0.01695,0.1695,16.947,169.47,0.181,0.181,4.6,0.46,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.698,1.698,7.55,0.77,770.21,Squared,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.00019
CIM040CD 04M,CIM040CD 04M,CIM040CD04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.512,0.512,13,1.3,0.026,0.026,0.66,0.066,7.74,7.74,1.356,13.56,0.1382,1.382,138.22,1382.2,0.774,0.774,0.1356,1.356,0.01382,0.1382,13.822,138.22,0.244,0.244,6.2,0.62,0.016,0.016,0.4,0.04,Music Wire,MW,2.038,2.038,9.07,0.924,924.44,Squared,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.00026
CIM040CD 04S,CIM040CD 04S,CIM040CD04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.512,0.512,13,1.3,0.026,0.026,0.66,0.066,6.45,6.45,1.13,11.3,0.1152,1.152,115.18,1151.8,0.645,0.645,0.113,1.13,0.01152,0.1152,11.518,115.18,0.244,0.244,6.2,0.62,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.698,1.698,7.55,0.77,770.21,Squared,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000262
CIM040CD 05M,CIM040CD 05M,CIM040CD05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.728,0.728,18.5,1.85,0.036,0.036,0.91,0.091,5.23,5.23,0.916,9.16,0.0934,0.934,93.4,934,0.523,0.523,0.0916,0.916,0.00934,0.0934,9.34,93.4,0.339,0.339,8.61,0.861,0.016,0.016,0.4,0.04,Music Wire,MW,2.038,2.038,9.07,0.924,924.44,Squared,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000368
CIM040CD 05S,CIM040CD 05S,CIM040CD05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.114,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.13,0.13,3.3,0.33,0.071,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.728,0.728,18.5,1.85,0.036,0.036,0.91,0.091,4.358,4.358,0.763,7.63,0.0778,0.778,77.83,778.3,0.436,0.436,0.0764,0.764,0.00779,0.0779,7.786,77.86,0.339,0.339,8.61,0.861,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.698,1.698,7.55,0.77,770.21,Squared,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.083,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000371
CIM040DC 01M,CIM040DC 01M,CIM040DC01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.22,0.22,5.6,0.56,0.011,0.011,0.28,0.028,13.182,13.182,2.309,23.09,0.2354,2.354,235.4,2354,1.318,1.318,0.2308,2.308,0.02354,0.2354,23.537,235.37,0.102,0.102,2.59,0.259,0.016,0.016,0.4,0.04,Music Wire,MW,1.618,1.618,7.2,0.734,733.92,Squared,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000126
CIM040DC 01S,CIM040DC 01S,CIM040DC01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.22,0.22,5.6,0.56,0.011,0.011,0.28,0.028,10.985,10.985,1.924,19.24,0.1962,1.962,196.17,1961.7,1.098,1.098,0.1923,1.923,0.01961,0.1961,19.608,196.08,0.102,0.102,2.59,0.259,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.348,1.348,6,0.611,611.45,Squared,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000127
CIM040DC 02M,CIM040DC 02M,CIM040DC02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.327,0.327,8.3,0.83,0.016,0.016,0.41,0.041,8.389,8.389,1.469,14.69,0.1498,1.498,149.81,1498.1,0.839,0.839,0.1469,1.469,0.01498,0.1498,14.983,149.83,0.134,0.134,3.4,0.34,0.016,0.016,0.4,0.04,Music Wire,MW,1.618,1.618,7.2,0.734,733.92,Squared,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000172
CIM040DC 02S,CIM040DC 02S,CIM040DC02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.327,0.327,8.3,0.83,0.016,0.016,0.41,0.041,6.99,6.99,1.224,12.24,0.1248,1.248,124.83,1248.3,0.699,0.699,0.1224,1.224,0.01248,0.1248,12.483,124.83,0.134,0.134,3.4,0.34,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.348,1.348,6,0.611,611.45,Squared,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000174
CIM040DC 03M,CIM040DC 03M,CIM040DC03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.472,0.472,12,1.2,0.024,0.024,0.61,0.061,5.428,5.428,0.951,9.51,0.0969,0.969,96.93,969.3,0.543,0.543,0.0951,0.951,0.0097,0.097,9.697,96.97,0.181,0.181,4.6,0.46,0.016,0.016,0.4,0.04,Music Wire,MW,1.618,1.618,7.2,0.734,733.92,Squared,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000241
CIM040DC 03S,CIM040DC 03S,CIM040DC03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.472,0.472,12,1.2,0.024,0.024,0.61,0.061,4.523,4.523,0.792,7.92,0.0808,0.808,80.77,807.7,0.452,0.452,0.0792,0.792,0.00807,0.0807,8.072,80.72,0.181,0.181,4.6,0.46,0.016,0.016,0.4,0.04,Stainless Steel,SS,1.348,1.348,6,0.611,611.45,Squared,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000243
CIM040DC 04M,CIM040DC 04M,CIM040DC04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.142,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.157,0.157,4,0.4,0.098,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.689,0.689,17.5,1.75,0.034,0.034,0.86,0.086,3.691,3.691,0.646,6.46,0.0659,0.659,65.91,659.1,0.369,0.369,0.0646,0.646,0.00659,0.0659,6.59,65.9,0.244,0.244,6.2,0.62,0.016,0.016,0.4,0.04,Music Wire,MW,1.618,1.618,7.2,0.734,733.92,Squared,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,Instrument Compression Series (metric),ASTM A228,0.11,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000333
