title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 010E 04 S316,CI 010E 04 S316,CI010E04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,0.885,0.885,0.155,1.55,0.0158,0.158,15.8,158,0.088,0.088,0.0154,0.154,0.00157,0.0157,1.572,15.72,0.059,0.059,1.5,0.15,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,2.88,2.88,Reference,Reference,4.88,4.88,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000062
CI 010E 05 M,CI 010E 05 M,CI010E05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,0.921,0.921,0.161,1.61,0.0164,0.164,16.45,164.5,0.092,0.092,0.0161,0.161,0.00164,0.0164,1.643,16.43,0.063,0.063,1.6,0.16,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,3.32,3.32,Reference,Reference,5.32,5.32,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000068
CI 010E 05 S,CI 010E 05 S,CI010E05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,0.767,0.767,0.134,1.34,0.0137,0.137,13.7,137,0.077,0.077,0.0135,0.135,0.00138,0.0138,1.375,13.75,0.063,0.063,1.6,0.16,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,3.32,3.32,Reference,Reference,5.32,5.32,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000068
CI 010E 05 S316,CI 010E 05 S316,CI010E05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,0.767,0.767,0.134,1.34,0.0137,0.137,13.7,137,0.077,0.077,0.0135,0.135,0.00138,0.0138,1.375,13.75,0.063,0.063,1.6,0.16,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,3.32,3.32,Reference,Reference,5.32,5.32,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000068
CI 010E 06 M,CI 010E 06 M,CI010E06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.813,0.813,0.142,1.42,0.0145,0.145,14.52,145.2,0.081,0.081,0.0142,0.142,0.00145,0.0145,1.446,14.46,0.068,0.068,1.73,0.173,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,3.76,3.76,Reference,Reference,5.76,5.76,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000073
CI 010E 06 S,CI 010E 06 S,CI010E06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.677,0.677,0.119,1.19,0.0121,0.121,12.09,120.9,0.068,0.068,0.0119,0.119,0.00121,0.0121,1.214,12.14,0.068,0.068,1.73,0.173,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,3.76,3.76,Reference,Reference,5.76,5.76,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000073
CI 010E 06 S316,CI 010E 06 S316,CI010E06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.677,0.677,0.119,1.19,0.0121,0.121,12.09,120.9,0.068,0.068,0.0119,0.119,0.00121,0.0121,1.214,12.14,0.068,0.068,1.73,0.173,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,3.76,3.76,Reference,Reference,5.76,5.76,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000073
CI 010E 07 M,CI 010E 07 M,CI010E07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,0.727,0.727,0.127,1.27,0.013,0.13,12.98,129.8,0.073,0.073,0.0128,0.128,0.0013,0.013,1.304,13.04,0.072,0.072,1.83,0.183,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,4.2,4.2,Reference,Reference,6.2,6.2,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000079
CI 010E 07 S,CI 010E 07 S,CI010E07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,0.606,0.606,0.106,1.06,0.0108,0.108,10.82,108.2,0.061,0.061,0.0107,0.107,0.00109,0.0109,1.089,10.89,0.072,0.072,1.83,0.183,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,4.2,4.2,Reference,Reference,6.2,6.2,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000079
CI 010E 07 S316,CI 010E 07 S316,CI010E07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,0.606,0.606,0.106,1.06,0.0108,0.108,10.82,108.2,0.061,0.061,0.0107,0.107,0.00109,0.0109,1.089,10.89,0.072,0.072,1.83,0.183,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,4.2,4.2,Reference,Reference,6.2,6.2,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000079
CI 010E 08 M,CI 010E 08 M,CI010E08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,0.601,0.601,0.105,1.05,0.0107,0.107,10.73,107.3,0.06,0.06,0.0105,0.105,0.00107,0.0107,1.071,10.71,0.081,0.081,2.06,0.206,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,5.08,5.08,Reference,Reference,7.08,7.08,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.00009
CI 010E 08 S,CI 010E 08 S,CI010E08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,0.501,0.501,0.088,0.88,0.0089,0.089,8.95,89.5,0.05,0.05,0.0088,0.088,0.00089,0.0089,0.893,8.93,0.081,0.081,2.06,0.206,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,5.08,5.08,Reference,Reference,7.08,7.08,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.00009
CI 010E 08 S316,CI 010E 08 S316,CI010E08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,0.501,0.501,0.088,0.88,0.0089,0.089,8.95,89.5,0.05,0.05,0.0088,0.088,0.00089,0.0089,0.893,8.93,0.081,0.081,2.06,0.206,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,5.08,5.08,Reference,Reference,7.08,7.08,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.00009
CI 010E 09 M,CI 010E 09 M,CI010E09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.512,0.512,0.09,0.9,0.0091,0.091,9.14,91.4,0.051,0.051,0.0089,0.089,0.00091,0.0091,0.911,9.11,0.09,0.09,2.29,0.229,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,5.96,5.96,Reference,Reference,7.96,7.96,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000101
CI 010E 09 S,CI 010E 09 S,CI010E09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.427,0.427,0.075,0.75,0.0076,0.076,7.63,76.3,0.043,0.043,0.0075,0.075,0.00077,0.0077,0.768,7.68,0.09,0.09,2.29,0.229,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,5.96,5.96,Reference,Reference,7.96,7.96,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000101
CI 010E 09 S316,CI 010E 09 S316,CI010E09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.427,0.427,0.075,0.75,0.0076,0.076,7.63,76.3,0.043,0.043,0.0075,0.075,0.00077,0.0077,0.768,7.68,0.09,0.09,2.29,0.229,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,5.96,5.96,Reference,Reference,7.96,7.96,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000101
CI 010E 10 M,CI 010E 10 M,CI010E10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.446,0.446,0.078,0.78,0.008,0.08,7.96,79.6,0.045,0.045,0.0079,0.079,0.0008,0.008,0.804,8.04,0.098,0.098,2.49,0.249,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,6.84,6.84,Reference,Reference,8.84,8.84,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000113
CI 010E 10 S,CI 010E 10 S,CI010E10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.372,0.372,0.065,0.65,0.0066,0.066,6.64,66.4,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.661,6.61,0.098,0.098,2.49,0.249,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,6.84,6.84,Reference,Reference,8.84,8.84,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000113
CI 010E 10 S316,CI 010E 10 S316,CI010E10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.372,0.372,0.065,0.65,0.0066,0.066,6.64,66.4,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.661,6.61,0.098,0.098,2.49,0.249,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,6.84,6.84,Reference,Reference,8.84,8.84,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000113
CI 010E 11 M,CI 010E 11 M,CI010E11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.355,0.355,0.062,0.62,0.0063,0.063,6.34,63.4,0.035,0.035,0.0061,0.061,0.00063,0.0063,0.625,6.25,0.116,0.116,2.95,0.295,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,8.61,8.61,Reference,Reference,10.61,10.61,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000135
CI 010E 11 S,CI 010E 11 S,CI010E11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.296,0.296,0.052,0.52,0.0053,0.053,5.29,52.9,0.03,0.03,0.0053,0.053,0.00054,0.0054,0.536,5.36,0.116,0.116,2.95,0.295,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,8.61,8.61,Reference,Reference,10.61,10.61,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000135
CI 010E 11 S316,CI 010E 11 S316,CI010E11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.296,0.296,0.052,0.52,0.0053,0.053,5.29,52.9,0.03,0.03,0.0053,0.053,0.00054,0.0054,0.536,5.36,0.116,0.116,2.95,0.295,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,8.61,8.61,Reference,Reference,10.61,10.61,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000135
CI 010E 12 M,CI 010E 12 M,CI010E12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,0.294,0.294,0.051,0.51,0.0053,0.053,5.25,52.5,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.518,5.18,0.134,0.134,3.4,0.34,0.01,0.01,0.25,0.025,Music Wire,MW,0.402,0.402,1.79,0.182,182.35,Squared,Factory Option,10.37,10.37,Reference,Reference,12.37,12.37,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000157
CI 010E 12 S,CI 010E 12 S,CI010E12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,0.245,0.245,0.043,0.43,0.0044,0.044,4.38,43.8,0.025,0.025,0.0044,0.044,0.00045,0.0045,0.446,4.46,0.134,0.134,3.4,0.34,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,10.37,10.37,Reference,Reference,12.37,12.37,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000157
CI 010E 12 S316,CI 010E 12 S316,CI010E12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.148,0.148,3.76,0.376,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,0.245,0.245,0.043,0.43,0.0044,0.044,4.38,43.8,0.025,0.025,0.0044,0.044,0.00045,0.0045,0.446,4.46,0.134,0.134,3.4,0.34,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.335,0.335,1.49,0.152,151.96,Squared,Factory Option,10.37,10.37,Reference,Reference,12.37,12.37,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.16,0.16,4.06,0.406,Reference,Reference,Reference,Reference,,0.000157
CI 010EF 01M,CI 010EF 01M,CI010EF01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,1.623,1.623,0.284,2.84,0.029,0.29,28.98,289.8,0.162,0.162,0.0284,0.284,0.00289,0.0289,2.893,28.93,0.046,0.046,1.17,0.117,0.01,0.01,0.25,0.025,Music Wire,MW,0.33,0.33,1.47,0.15,149.69,Squared,Factory Option,1.64,1.64,Reference,Reference,3.64,3.64,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.168,0.168,4.27,0.427,Reference,Reference,Reference,Reference,,0.000048
CI 010EF 01S,CI 010EF 01S,CI010EF01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,1.353,1.353,0.237,2.37,0.0242,0.242,24.16,241.6,0.135,0.135,0.0236,0.236,0.00241,0.0241,2.411,24.11,0.046,0.046,1.17,0.117,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.275,0.275,1.22,0.125,124.74,Squared,Factory Option,1.64,1.64,Reference,Reference,3.64,3.64,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.168,0.168,4.27,0.427,Reference,Reference,Reference,Reference,,0.000048
CI 010EF 01S316,CI 010EF 01S316,CI010EF01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,1.353,1.353,0.237,2.37,0.0242,0.242,24.16,241.6,0.135,0.135,0.0236,0.236,0.00241,0.0241,2.411,24.11,0.046,0.046,1.17,0.117,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.275,0.275,1.22,0.125,124.74,Squared,Factory Option,1.64,1.64,Reference,Reference,3.64,3.64,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.168,0.168,4.27,0.427,Reference,Reference,Reference,Reference,,0.000048
