title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 026D 09 M,LC 026D 09 M,LC026D09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,5.5,5.5,0.963,9.63,0.0982,0.982,98.22,982.2,0.55,0.55,0.0963,0.963,0.00982,0.0982,9.822,98.22,0.209,0.209,5.31,0.531,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,6.0585,6.0585,Reference,Reference,8.06,8.06,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0011002
LC 026D 09 S,LC 026D 09 S,LC026D09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,4.6,4.6,0.806,8.06,0.0821,0.821,82.15,821.5,0.46,0.46,0.0806,0.806,0.00821,0.0821,8.215,82.15,0.209,0.209,5.31,0.531,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,6.0366,6.0366,Reference,Reference,8.04,8.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0011181
LC 026D 09 S316,LC 026D 09 S316,LC026D09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,4.6,4.6,0.806,8.06,0.0821,0.821,82.15,821.5,0.46,0.46,0.0806,0.806,0.00821,0.0821,8.215,82.15,0.209,0.209,5.31,0.531,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,6.0366,6.0366,Reference,Reference,8.04,8.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0011181
LC 026D 10 M,LC 026D 10 M,LC026D10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.229,0.229,5.82,0.582,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,6.6644,6.6644,Reference,Reference,8.66,8.66,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0011829
LC 026D 10 S,LC 026D 10 S,LC026D10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.229,0.229,5.82,0.582,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,6.6115,6.6115,Reference,Reference,8.61,8.61,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0011981
LC 026D 10 S316,LC 026D 10 S316,LC026D10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.229,0.229,5.82,0.582,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,6.6115,6.6115,Reference,Reference,8.61,8.61,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0011981
LC 026D 11 M,LC 026D 11 M,LC026D11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,4.3,4.3,0.753,7.53,0.0768,0.768,76.79,767.9,0.43,0.43,0.0753,0.753,0.00768,0.0768,7.679,76.79,0.255,0.255,6.48,0.648,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,7.7493,7.7493,Reference,Reference,9.75,9.75,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.001331
LC 026D 11 S,LC 026D 11 S,LC026D11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,3.6,3.6,0.63,6.3,0.0643,0.643,64.29,642.9,0.36,0.36,0.063,0.63,0.00643,0.0643,6.429,64.29,0.255,0.255,6.48,0.648,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,7.7134,7.7134,Reference,Reference,9.71,9.71,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0013514
LC 026D 11 S316,LC 026D 11 S316,LC026D11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,3.6,3.6,0.63,6.3,0.0643,0.643,64.29,642.9,0.36,0.36,0.063,0.63,0.00643,0.0643,6.429,64.29,0.255,0.255,6.48,0.648,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,7.7134,7.7134,Reference,Reference,9.71,9.71,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0013514
LC 026D 12 M,LC 026D 12 M,LC026D12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.301,0.301,7.65,0.765,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,9.5206,9.5206,Reference,Reference,11.52,11.52,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0015728
LC 026D 12 S,LC 026D 12 S,LC026D12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.301,0.301,7.65,0.765,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,9.5753,9.5753,Reference,Reference,11.58,11.58,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0016104
LC 026D 12 S316,LC 026D 12 S316,LC026D12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.301,0.301,7.65,0.765,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,9.5753,9.5753,Reference,Reference,11.58,11.58,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0016104
LC 026D 13 M,LC 026D 13 M,LC026D13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,3,3,0.525,5.25,0.0536,0.536,53.57,535.7,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.357,53.57,0.343,0.343,8.71,0.871,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,11.1073,11.1073,Reference,Reference,13.11,13.11,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0017895
LC 026D 13 S,LC 026D 13 S,LC026D13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,2.5,2.5,0.438,4.38,0.0446,0.446,44.65,446.5,0.25,0.25,0.0438,0.438,0.00446,0.0446,4.465,44.65,0.343,0.343,8.71,0.871,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,11.1073,11.1073,Reference,Reference,13.11,13.11,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0018236
LC 026D 13 S316,LC 026D 13 S316,LC026D13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,2.5,2.5,0.438,4.38,0.0446,0.446,44.65,446.5,0.25,0.25,0.0438,0.438,0.00446,0.0446,4.465,44.65,0.343,0.343,8.71,0.871,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,11.1073,11.1073,Reference,Reference,13.11,13.11,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0018236
LC 026D 14 M,LC 026D 14 M,LC026D14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.384,0.384,9.75,0.975,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,12.8162,12.8162,Reference,Reference,14.82,14.82,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0020228
LC 026D 14 S,LC 026D 14 S,LC026D14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.384,0.384,9.75,0.975,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,12.622,12.622,Reference,Reference,14.62,14.62,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0020343
LC 026D 14 S316,LC 026D 14 S316,LC026D14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.384,0.384,9.75,0.975,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,12.622,12.622,Reference,Reference,14.62,14.62,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0020343
LC 026D 15 M,LC 026D 15 M,LC026D15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,2.3,2.3,0.403,4.03,0.0411,0.411,41.07,410.7,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.107,41.07,0.436,0.436,11.07,1.107,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,14.4878,14.4878,Reference,Reference,16.49,16.49,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.002251
LC 026D 15 S,LC 026D 15 S,LC026D15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,1.9,1.9,0.333,3.33,0.0339,0.339,33.93,339.3,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.393,33.93,0.436,0.436,11.07,1.107,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,14.6149,14.6149,Reference,Reference,16.61,16.61,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0023116
LC 026D 15 S316,LC 026D 15 S316,LC026D15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,1.9,1.9,0.333,3.33,0.0339,0.339,33.93,339.3,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.393,33.93,0.436,0.436,11.07,1.107,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,14.6149,14.6149,Reference,Reference,16.61,16.61,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0023116
LC 026D 16 M,LC 026D 16 M,LC026D16M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,2.1,2.1,0.368,3.68,0.0375,0.375,37.5,375,0.21,0.21,0.0368,0.368,0.00375,0.0375,3.75,37.5,0.479,0.479,12.17,1.217,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,15.8676,15.8676,Reference,Reference,17.87,17.87,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0024394
LC 026D 16 S,LC 026D 16 S,LC026D16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.479,0.479,12.17,1.217,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,16.3343,16.3343,Reference,Reference,18.33,18.33,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0025508
LC 026D 16 S316,LC 026D 16 S316,LC026D16S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.479,0.479,12.17,1.217,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,16.3343,16.3343,Reference,Reference,18.33,18.33,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0025508
LC 026DE 01M,LC 026DE 01M,LC026DE01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.328,0.328,8.33,0.833,0.248,0.248,6.3,0.63,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,8.3277,8.328,1.458,14.58,0.1487,1.487,148.72,1487.2,0.833,0.833,0.1459,1.459,0.01488,0.1488,14.876,148.76,0.1477,0.148,3.75,0.375,0.026,0.026,0.66,0.066,Music Wire,MW,2.4168,2.417,10.75,1.096,1096.26,Squared and Ground,Factory Option,3.5184,3.5184,Reference,Reference,5.5184,5.5184,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.26,0.26,6.6,0.66,Reference,Reference,Reference,Reference,,0.0007864
LC 026DE 01S,LC 026DE 01S,LC026DE01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.328,0.328,8.33,0.833,0.248,0.248,6.3,0.63,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,6.937,6.937,1.215,12.15,0.1239,1.239,123.88,1238.8,0.694,0.694,0.1215,1.215,0.01239,0.1239,12.393,123.93,0.1477,0.148,3.75,0.375,0.026,0.026,0.66,0.066,Stainless Steel,SS,2.0132,2.013,8.96,0.913,913.19,Squared and Ground,Factory Option,3.5184,3.5184,Reference,Reference,5.5184,5.5184,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.26,0.26,6.6,0.66,Reference,Reference,Reference,Reference,,0.0008014
LC 026DE 01S316,LC 026DE 01S316,LC026DE01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.328,0.328,8.33,0.833,0.248,0.248,6.3,0.63,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,6.937,6.937,1.215,12.15,0.1239,1.239,123.88,1238.8,0.694,0.694,0.1215,1.215,0.01239,0.1239,12.393,123.93,0.1477,0.148,3.75,0.375,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,2.0132,2.013,8.96,0.913,913.19,Squared and Ground,Factory Option,3.5184,3.5184,Reference,Reference,5.5184,5.5184,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.26,0.26,6.6,0.66,Reference,Reference,Reference,Reference,,0.0008014
LC 026DE 02M,LC 026DE 02M,LC026DE02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.328,0.328,8.33,0.833,0.248,0.248,6.3,0.63,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,7.1752,7.175,1.257,12.57,0.1281,1.281,128.13,1281.3,0.718,0.718,0.1257,1.257,0.01282,0.1282,12.822,128.22,0.1629,0.163,4.14,0.414,0.026,0.026,0.66,0.066,Music Wire,MW,2.4168,2.417,10.75,1.096,1096.26,Squared and Ground,Factory Option,4.0836,4.0836,Reference,Reference,6.0836,6.0836,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.26,0.26,6.6,0.66,Reference,Reference,Reference,Reference,,0.0008669
