title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 035EE 06M,LC 035EE 06M,LC035EE06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,9.6847,9.685,1.696,16.96,0.1729,1.729,172.95,1729.5,0.968,0.968,0.1695,1.695,0.01729,0.1729,17.287,172.87,0.2852,0.285,7.24,0.724,0.035,0.035,0.89,0.089,Music Wire,MW,4.4834,4.483,19.94,2.034,2033.67,Squared and Ground,Factory Option,5.9134,5.9134,Reference,Reference,7.9134,7.9134,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0024294
LC 035EE 06S,LC 035EE 06S,LC035EE06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,8.0673,8.067,1.413,14.13,0.1441,1.441,144.07,1440.7,0.807,0.807,0.1413,1.413,0.01441,0.1441,14.411,144.11,0.2852,0.285,7.24,0.724,0.035,0.035,0.89,0.089,Stainless Steel,SS,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,5.9134,5.9134,Reference,Reference,7.9134,7.9134,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0024757
LC 035EE 06S316,LC 035EE 06S316,LC035EE06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,8.0673,8.067,1.413,14.13,0.1441,1.441,144.07,1440.7,0.807,0.807,0.1413,1.413,0.01441,0.1441,14.411,144.11,0.2852,0.285,7.24,0.724,0.035,0.035,0.89,0.089,Stainless Steel Type 316,SS316,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,5.9134,5.9134,Reference,Reference,7.9134,7.9134,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0024757
LC 035EE 07M,LC 035EE 07M,LC035EE07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.028,0.028,0.71,0.071,8.8635,8.864,1.552,15.52,0.1583,1.583,158.28,1582.8,0.886,0.886,0.1552,1.552,0.01582,0.1582,15.822,158.22,0.305,0.305,7.75,0.775,0.035,0.035,0.89,0.089,Music Wire,MW,4.4834,4.483,19.94,2.034,2033.67,Squared and Ground,Factory Option,6.4613,6.4613,Reference,Reference,8.4613,8.4613,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0025976
LC 035EE 07S,LC 035EE 07S,LC035EE07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.028,0.028,0.71,0.071,7.3833,7.383,1.293,12.93,0.1319,1.319,131.85,1318.5,0.738,0.738,0.1292,1.292,0.01318,0.1318,13.179,131.79,0.305,0.305,7.75,0.775,0.035,0.035,0.89,0.089,Stainless Steel,SS,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,6.4613,6.4613,Reference,Reference,8.4613,8.4613,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0026471
LC 035EE 07S316,LC 035EE 07S316,LC035EE07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.028,0.028,0.71,0.071,7.3833,7.383,1.293,12.93,0.1319,1.319,131.85,1318.5,0.738,0.738,0.1292,1.292,0.01318,0.1318,13.179,131.79,0.305,0.305,7.75,0.775,0.035,0.035,0.89,0.089,Stainless Steel Type 316,SS316,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,6.4613,6.4613,Reference,Reference,8.4613,8.4613,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0026471
LC 035EE 08M,LC 035EE 08M,LC035EE08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,8.1808,8.181,1.433,14.33,0.1461,1.461,146.09,1460.9,0.818,0.818,0.1433,1.433,0.01461,0.1461,14.608,146.08,0.3244,0.324,8.24,0.824,0.035,0.035,0.89,0.089,Music Wire,MW,4.4834,4.483,19.94,2.034,2033.67,Squared and Ground,Factory Option,7.0004,7.0004,Reference,Reference,9.0004,9.0004,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0027631
LC 035EE 08S,LC 035EE 08S,LC035EE08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,6.8146,6.815,1.193,11.93,0.1217,1.217,121.7,1217,0.681,0.681,0.1193,1.193,0.01216,0.1216,12.161,121.61,0.3244,0.324,8.24,0.824,0.035,0.035,0.89,0.089,Stainless Steel,SS,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,7.0004,7.0004,Reference,Reference,9.0004,9.0004,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0028157
LC 035EE 08S316,LC 035EE 08S316,LC035EE08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,6.8146,6.815,1.193,11.93,0.1217,1.217,121.7,1217,0.681,0.681,0.1193,1.193,0.01216,0.1216,12.161,121.61,0.3244,0.324,8.24,0.824,0.035,0.035,0.89,0.089,Stainless Steel Type 316,SS316,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,7.0004,7.0004,Reference,Reference,9.0004,9.0004,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0028157
LC 035EE 09M,LC 035EE 09M,LC035EE09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.033,0.033,0.84,0.084,7.587,7.587,1.329,13.29,0.1355,1.355,135.49,1354.9,0.759,0.759,0.1329,1.329,0.01355,0.1355,13.554,135.54,0.3442,0.344,8.74,0.874,0.035,0.035,0.89,0.089,Music Wire,MW,4.4834,4.483,19.94,2.034,2033.67,Squared and Ground,Factory Option,7.5483,7.5483,Reference,Reference,9.5483,9.5483,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0029313
LC 035EE 09S,LC 035EE 09S,LC035EE09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.033,0.033,0.84,0.084,6.32,6.32,1.107,11.07,0.1129,1.129,112.86,1128.6,0.632,0.632,0.1107,1.107,0.01129,0.1129,11.286,112.86,0.3442,0.344,8.74,0.874,0.035,0.035,0.89,0.089,Stainless Steel,SS,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,7.5483,7.5483,Reference,Reference,9.5483,9.5483,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0029871
LC 035EE 09S316,LC 035EE 09S316,LC035EE09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.033,0.033,0.84,0.084,6.32,6.32,1.107,11.07,0.1129,1.129,112.86,1128.6,0.632,0.632,0.1107,1.107,0.01129,0.1129,11.286,112.86,0.3442,0.344,8.74,0.874,0.035,0.035,0.89,0.089,Stainless Steel Type 316,SS316,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,7.5483,7.5483,Reference,Reference,9.5483,9.5483,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0029871
LC 035EE 10M,LC 035EE 10M,LC035EE10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,7.0812,7.081,1.24,12.4,0.1265,1.265,126.46,1264.6,0.708,0.708,0.124,1.24,0.01264,0.1264,12.643,126.43,0.3636,0.364,9.24,0.924,0.035,0.035,0.89,0.089,Music Wire,MW,4.4834,4.483,19.94,2.034,2033.67,Squared and Ground,Factory Option,8.0874,8.0874,Reference,Reference,10.0874,10.0874,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0030968
LC 035EE 10S,LC 035EE 10S,LC035EE10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,5.8987,5.899,1.033,10.33,0.1053,1.053,105.34,1053.4,0.59,0.59,0.1033,1.033,0.01054,0.1054,10.536,105.36,0.3636,0.364,9.24,0.924,0.035,0.035,0.89,0.089,Stainless Steel,SS,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,8.0874,8.0874,Reference,Reference,10.0874,10.0874,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0031558
LC 035EE 10S316,LC 035EE 10S316,LC035EE10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,5.8987,5.899,1.033,10.33,0.1053,1.053,105.34,1053.4,0.59,0.59,0.1033,1.033,0.01054,0.1054,10.536,105.36,0.3636,0.364,9.24,0.924,0.035,0.035,0.89,0.089,Stainless Steel Type 316,SS316,3.7347,3.735,16.61,1.694,1694.06,Squared and Ground,Factory Option,8.0874,8.0874,Reference,Reference,10.0874,10.0874,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0031558
LC 035EE 11M,LC 035EE 11M,LC035EE11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.391,0.391,9.93,0.993,0.294,0.294,7.47,0.747,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.039,0.039,0.99,0.099,6.2422,6.242,1.093,10.93,0.1115,1.115,111.47,1114.7,0.624,0.624,0.1093,1.093,0.01114,0.1114,11.143,111.43,0.4028,0.403,10.23,1.023,0.035,0.035,0.89,0.089,Music Wire,MW,4.4834,4.483,19.94,2.034,2033.67,Squared and Ground,Factory Option,9.1745,9.1745,Reference,Reference,11.1745,11.1745,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.305,0.305,7.75,0.775,Reference,Reference,Reference,Reference,,0.0034306
